1.1174,2.9415,5.6347,1.4006,-4.4845,7.2667,4.4694,1.7154,11.188
-1.0891,0.17206,5.0675,7.1272,-1.0751,4.386,-4.3563,4.3126,-7.1247
0.032557,0.12346,4.8129,1.8535,-2.1874,1.4406,0.13023,0.90498,4.5323
0.55253,5.0068,5.2917,4.3113,-4.0063,-3.6444,2.2101,-19.13,-14.585
1.1006,2.902,5.9877,-1.4899,-4.8343,-0.59014,4.4024,8.3872,22.48
1.5442,0.13599,5.3929,-7.7865,-8.097,2.0172,6.1768,12.818,36.063
0.085931,2.2979,5.1946,3.4696,-1.2737,5.8312,0.34372,11.873,12.29
-1.4916,0.27985,5.2798,-1.7559,-4.7319,-3.1342,-5.9664,-5.5033,-2.3817
-0.7423,2.4118,5.0512,8.8629,-8.092,6.1806,-2.9692,-3.739,-22.427
-1.0616,3.8317,4.2255,11.675,-4.1334,12.072,-4.2463,-9.9743,-32.282
2.3505,-2.209,5.7868,1.1415,-4.7941,-0.98139,9.4018,2.7021,18.285
-0.6156,3.0577,6.4089,8.9643,-6.1407,2.8751,-2.4624,2.7212,-12.324
0.74808,3.9159,4.4659,7.7682,-4.0139,-1.6292,2.9923,-7.5148,-12.968
-0.19242,1.0949,6.9278,-4.0752,-6.415,-5.8678,-0.76967,9.3955,22.351
0.88861,4.4925,4.8238,2.8332,-7.6961,6.8821,3.5544,8.7216,7.6574
-0.76485,1.3108,4.7562,4.3056,-8.5086,3.7765,-3.0594,6.7713,-6.1048
-1.4023,-1.4742,4.1024,5.615,-5.7276,-1.0428,-5.6091,-7.3346,-21.828
-1.4224,-3.387,4.2077,6.3839,-6.2542,1.4535,-5.6895,-13.185,-28.493
0.48819,0.33319,4.047,6.372,-4.1197,0.080771,1.9528,6.7223,-0.94641
-0.17738,2.4271,5.3539,6.392,-8.0053,-4.8469,-0.7095,14.672,0.97744
-0.19605,1.6348,6.597,1.4371,-5.4165,-10.529,-0.78421,-12.701,-5.9916
1.4193,1.8272,5.5275,4.8962,-8.0103,0.81013,5.6772,-21.882,-17.045
0.29158,-0.15417,5.8542,-8.2645,-1.3805,-0.84986,1.1663,14.561,39.902
0.19781,1.288,6.3418,-2.8418,-5.2339,-1.3066,0.79124,-0.41672,13.715
1.5877,-2.2773,2.5005,9.0098,-2.5476,-2.3839,6.3508,11.978,2.0278
-0.80447,-0.52018,4.8324,-0.30369,-4.0101,-6.2689,-3.2179,10.055,10.471
0.69662,-0.63759,5.353,4.6378,-3.1828,-1.0869,2.7865,-11.986,-7.663
0.83509,2.0395,5.7173,10.541,-7.3084,1.6457,3.3404,-4.1188,-16.499
-0.24372,0.97168,3.6951,-1.4445,-2.4849,-3.2472,-0.97486,-8.1494,0.047098
0.21567,-1.3111,3.9941,-1.7964,-2.0949,2.802,0.86268,1.9968,11.969
-1.1658,0.98095,5.7907,0.5364,-9.1536,-0.091192,-4.6634,11.863,4.9219
-1.148,-0.37962,4.8834,5.2053,-5.353,0.59418,-4.5918,0.75986,-10.782
0.10487,-0.3334,5.5531,1.9762,-6.3042,-4.7164,0.4195,-20.8,-15.422
0.72225,2.7283,4.0394,-1.889,-4.6869,-2.0576,2.889,12.553,20.487
2.5855,1.2268,3.3662,-4.8647,-6.7005,2.6406,10.342,0.22672,22.906
-0.66689,1.7967,5.7612,1.1487,-4.4419,-2.1597,-2.6676,-4.3954,-2.0925
0.18733,2.7679,6.1933,1.8943,-3.8058,1.6465,0.74932,-20.832,-11.02
-0.082494,1.3605,6.6321,0.32394,-4.5106,8.9116,-0.32998,3.9392,11.02
-1.933,2.1017,3.4678,1.6901,-5.2367,4.1811,-7.7321,2.6518,-9.1118
-0.43897,2.3659,3.6631,-2.4771,-7.5788,5.1495,-1.7559,3.5858,5.4506
-1.7947,3.3412,3.5262,5.7462,-4.8849,10.441,-7.1787,-10.581,-26.818
0.84038,1.9517,4.9583,-7.8731,-6.0419,5.7016,3.3615,-7.1016,18.212
-0.88803,3.8245,4.3845,3.7231,-7.5581,2.591,-3.5521,-8.9633,-17.904
0.10009,1.0452,6.3142,6.3452,-5.1125,8.805,0.40037,18.076,9.8236
-0.54453,0.90426,3.5449,-1.2441,-5.4194,-2.6186,-2.1781,-8.004,-4.8518
0.30352,4.4027,3.2577,2.7145,-4.6158,-1.7286,1.2141,-1.7671,-3.3577
-0.60033,-0.019423,5.2053,4.4589,-3.0153,9.0732,-2.4013,-8.7014,-11.62
0.48997,0.99429,6.1929,-0.073093,-3.8475,2.8174,1.9599,9.3075,18.473
0.73936,2.8397,4.1972,2.9318,-2.3884,0.83158,2.9575,0.077348,3.693
1.7119,1.2996,3.7344,5.0606,-6.4586,2.8327,6.8476,0.92814,0.39039
-0.19412,3.8099,4.8507,-1.6857,-6.7291,-0.056577,-0.77649,9.5942,13.043
-2.1384,3.0682,3.3636,7.1758,-5.1898,-0.16794,-8.5534,6.9524,-18.076
-0.83959,1.5831,5.0173,8.4727,-2.2336,-0.54719,-3.3584,8.0597,-6.7589
1.3546,-0.5554,5.8284,4.6059,-2.3926,-1.216,5.4184,-21.127,-10.179
-1.0722,2.1334,5.2177,3.0756,-5.2516,-2.7749,-4.2886,2.3993,-4.3194
0.96095,-1.7652,3.0908,-2.8225,-6.1937,0.76061,3.8438,9.8629,18.631
0.12405,1.4889,4.4632,5.4742,-8.0413,-1.2987,0.4962,3.6999,-6.2956
1.4367,2.6169,4.698,-3.0792,-3.6563,6.7674,5.7468,9.2182,26.424
-1.9609,1.4261,6.8136,10.954,-4.9543,1.9421,-7.8436,21.412,-5.9328
-0.1977,2.7594,5.9149,5.6324,-7.3556,5.0855,-0.79079,12.686,2.757
-1.2078,5.0778,4.9429,4.3241,-5.6692,0.44068,-4.8314,-11.032,-19.33
2.908,2.8479,6.3094,1.032,-8.6589,0.6738,11.632,-8.1009,10.015
0.82522,1.5338,3.9553,-7.8816,-4.14,6.033,3.3009,-1.0178,22.911
1.379,2.2833,4.6517,-2.9783,-5.348,6.8741,5.5159,-6.2259,12.011
-1.0582,1.851,6.4126,4.8266,-1.7375,1.1318,-4.2327,-0.5895,-4.2851
-0.46862,-1.6294,6.5024,15.062,-7.7189,7.7699,-1.8745,12.481,-17.123
-0.27247,0.16718,5.7304,6.7012,-3.059,2.9029,-1.0899,-5.1137,-10.39
1.0984,3.4494,5.4908,4.5487,-4.7127,2.4741,4.3937,-2.661,1.0724
-0.27787,0.91283,4.4139,0.29006,-4.8348,9.768,-1.1115,-2.0761,0.53784
0.70154,2.1648,5.7449,3.6114,-3.5667,7.1427,2.8062,6.9452,9.5889
-2.0518,-1.013,4.1718,7.8114,-2.613,4.629,-8.2073,10.568,-11.94
-0.35385,1.129,5.5745,1.7301,-7.1421,2.609,-1.4154,-1.2946,-2.5813
-0.82359,2.2006,5.2818,12.459,-2.3622,-1.1535,-3.2943,-2.9708,-22.843
-1.5771,-1.723,6.1393,-3.1013,-7.42,0.53914,-6.3082,9.5359,10.641
0.50797,1.6952,4.5741,1.1188,-7.1482,8.288,2.0319,7.4328,8.447
0.28198,0.63631,5.6361,3.2621,-6.3451,-7.086,1.1279,5.0818,3.985
0.03348,-0.87907,5.7932,-6.7697,-3.5271,-1.5479,0.13392,32.862,47.75
-1.3337,0.92493,4.1016,5.8271,-7.1399,0.24479,-5.3347,0.51701,-16.441
1.1275,-2.7926,5.1562,3.389,-4.3306,1.5931,4.51,3.6127,7.8421
0.35018,-3.256,6.5973,3.4035,-4.1762,-6.1355,1.4007,-0.63531,3.8179
-0.29907,-1.3538,5.1124,6.9735,-4.6918,3.1163,-1.1963,6.3642,-4.7494
0.02289,-0.98106,4.6914,8.2184,-3.8909,3.9189,0.091559,-5.05,-14.835
-0.262,-1.3461,5.4567,7.0109,-7.3457,-2.7605,-1.048,10.277,-3.7464
-1.7502,-2.4509,4.7249,0.65588,-2.9848,-0.037148,-7.0008,18.491,11.202
-0.28565,1.5765,5.4431,2.767,-4.773,-3.8542,-1.1426,1.0529,0.020726
-0.83137,-2.1884,4.8652,4.7673,-3.5399,7.4982,-3.3255,-0.48325,-8.1916
-0.97921,1.2204,4.9817,-3.284,-6.967,2.494,-3.9168,-5.4347,0.31679
-1.1564,2.5741,5.4608,-2.1802,-4.8959,-0.0035672,-4.6256,-4.5357,1.008
-0.53356,0.99555,6.3623,0.86519,-3.2448,-2.7018,-2.1342,-16.835,-8.5308
-2.0026,1.1862,5.4519,3.3883,-2.9717,1.3946,-8.0105,-0.3372,-9.0455
0.96423,0.24369,6.6484,11.955,-5.1687,7.7371,3.8569,-8.6134,-18.093
0.52006,-1.9654,2.9716,6.9863,-8.7071,2.101,2.0802,12.759,-4.0437
-0.020028,0.91236,4.5507,0.7875,-7.1936,2.4132,-0.080111,1.7584,1.6605
-0.034771,2.9217,5.236,-0.14546,-4.5627,-3.8015,-0.13908,0.74933,6.5047
-0.79816,4.4765,4.1648,10.669,-3.4115,1.6645,-3.1927,14.186,-8.9779
1.0187,0.13959,3.724,16.668,-4.0738,4.1046,4.0747,-17.556,-38.985
-0.13322,-2.2546,5.617,3.8372,-6.2253,-4.5257,-0.53287,3.4965,-0.70926
-0.71453,1.3327,5.6127,0.60567,-0.5112,5.5131,-2.8581,-10.379,-2.1867
1.3514,1.7525,5.2894,-4.0633,-4.8553,10.862,5.4055,-6.2337,15.74
-0.22477,0.5461,5.3953,7.8749,-3.269,-5.2317,-0.89908,2.7844,-7.0103
-0.58903,-1.2978,4.1294,4.4486,-5.8314,-7.2666,-2.3561,9.1169,-1.9843
-0.29375,5.0487,4.5023,8.827,-7.2299,0.70961,-1.175,-8.1662,-23.679
-0.84793,-3.719,4.8933,-1.5435,-3.6295,4.0364,-3.3917,5.7315,9.7879
-1.1201,-0.019944,4.3122,4.2029,-2.9247,0.67334,-4.4805,14.784,3.5273
2.526,-1.6433,5.3319,-0.27023,-1.3556,0.36611,10.104,-8.3508,15.708
1.6555,-0.27226,7.3652,9.3748,-6.058,1.026,6.622,-9.7212,-9.5987
0.30754,1.6357,4.5178,0.24405,-8.2559,-3.2584,1.2301,0.083006,2.1432
-1.2571,1.2761,5.6474,2.563,-1.7654,-5.5757,-5.0285,6.4691,3.0537
-0.86547,-0.42147,3.9656,1.2609,-4.4717,7.3262,-3.4619,0.21499,-3.3306
-0.17653,2.554,6.3396,7.9698,-7.2543,2.1705,-0.70614,-7.9633,-17.559
0.79142,2.2448,4.0309,5.1422,-6.1184,-3.7504,3.1657,1.3515,-3.1335
-1.332,2.2948,5.2087,-2.0209,-6.6177,5.3037,-5.328,2.2707,2.899
-2.3299,0.14874,4.3814,-0.16344,-2.678,-4.1895,-9.3195,-4.2456,-8.6755
-1.4491,3.0972,5.512,-2.2285,-3.8158,0.51292,-5.7964,-11.005,-4.4152
0.33351,2.3214,5.0114,5.5285,-4.5145,3.9631,1.334,4.5536,-0.29353
0.39135,6.0175,4.956,4.6598,-4.519,-2.3629,1.5654,0.37089,-2.1617
0.45168,3.1269,7.9491,-5.1771,-6.643,-0.39788,1.8067,-3.4299,19.038
-0.13028,3.3138,4.37,-6.5342,-3.0138,1.1185,-0.52114,-6.1124,13.315
0.18369,1.106,4.9531,2.798,-4.3072,8.8095,0.73476,-4.8032,-2.4308
-0.47615,-1.5768,7.683,6.486,-5.5223,2.8361,-1.9046,-8.4719,-12.579
0.86202,0.25756,3.8533,3.844,-5.3694,-0.59725,3.4481,-10.201,-9.3286
-1.3617,-0.51558,5.553,-4.719,-5.2035,0.098461,-5.4468,12.854,18.738
0.45503,-0.12794,3.9235,-4.759,-6.7741,-0.12113,1.8201,-2.2146,10.906
-0.84871,2.1103,6.0306,7.3354,-3.5172,6.2269,-3.3948,-17.09,-24.177
-0.33489,-0.11356,5.3275,2.2731,-2.2156,-0.1375,-1.3395,-4.6824,-1.912
0.55278,-0.79023,5.6521,1.0688,-0.052199,-2.1668,2.2111,10.804,20.499
1.0391,0.18134,4.7211,9.581,-3.9922,1.9625,4.1564,-5.1815,-12.765
-1.1176,0.67823,5.2452,-0.98232,-6.645,0.62142,-4.4706,17.973,14.708
1.2607,1.8187,6.4725,3.6772,-4.598,4.1729,5.0426,-7.5952,1.2312
0.66014,-0.90527,2.7249,5.089,-7.0141,4.8378,2.6406,-7.3297,-14.092
-0.067866,1.6346,3.3667,7.0994,-6.2263,5.3484,-0.27146,-10.131,-21.812
-0.19522,1.156,5.4155,-1.2718,-6.3179,3.5887,-0.78088,11.838,15.576
-0.21761,3.6488,4.3452,4.7866,-6.6665,3.5302,-0.87043,-5.6011,-13.366
-0.30311,0.57366,4.7037,16.742,-4.2436,8.6131,-1.2124,4.373,-26.289
0.023046,0.73104,3.5031,-4.5649,-7.2307,-3.6401,0.092182,-16.281,-3.7249
0.05129,-1.3427,4.0952,5.1699,-3.6655,-0.38924,0.20516,-5.5268,-9.999
0.82606,-1.7705,4.5958,1.8512,-3.4093,-5.7803,3.3043,6.7923,11.722
1.527,1.621,4.2742,-1.1354,-2.925,4.6775,6.1079,-12.604,5.2527
0.46691,0.50102,4.1335,-1.1599,-5.0409,1.0861,1.8677,0.70124,8.7434
-0.20971,2.0075,4.5782,5.4895,-3.7621,-0.19736,-0.83885,5.684,-2.0054
0.62519,-0.78532,4.0573,14.578,-1.3939,-5.8841,2.5008,17.984,-5.0064
0.18323,4.817,6.3419,-0.96913,-4.894,1.7337,0.73291,6.6109,15.598
-1.0298,1.2445,4.0116,5.7048,-5.3558,-0.038929,-4.1191,9.667,-6.295
0.94922,3.0941,6.8179,0.20469,-1.455,-4.4192,3.7969,-3.3425,13.638
0.30706,0.54616,4.6256,12.883,-10.018,-3.6298,1.2282,-5.5882,-29.566
0.13517,0.675,3.5483,5.7233,-5.9132,-2.0479,0.5407,0.76473,-8.9062
0.51525,2.3801,4.3813,2.3105,-0.13924,-0.0011983,2.061,-8.7332,-0.24203
0.26141,2.1115,5.9345,6.0994,-5.9429,-5.5951,1.0456,11.421,4.2021
-0.94149,-1.2405,6.0559,2.9721,-6.1207,0.27204,-3.7659,7.9583,1.723
-0.16234,-2.0654,5.1602,8.536,-7.4529,3.4627,-0.64935,9.825,-7.0813
-0.14605,-1.1957,5.2874,2.072,-3.4141,-0.5067,-0.58422,12.808,13.063
-0.53201,-1.8315,5.6329,-2.6071,-9.2199,-1.7921,-2.128,-0.87919,3.9632
1.6821,1.1191,3.541,4.2322,-6.5988,2.2165,6.7284,-5.5716,-4
-0.87573,0.1775,4.4183,10.805,-3.866,5.4043,-3.5029,5.4563,-16.338
-0.48382,0.26398,3.1699,-2.9831,-5.0029,-0.78643,-1.9353,11.72,14.278
-0.712,-1.7219,4.5509,1.7883,-3.7522,-0.86685,-2.848,8.7838,5.1055
-1.1742,2.5591,5.9493,8.0241,-4.7471,-4.7433,-4.6968,9.6558,-6.8569
-0.19224,1.8788,5.7174,-6.6006,-3.6383,-2.9109,-0.76896,15.261,32.174
-0.27407,0.82076,7.2878,6.1272,-7.5748,3.4236,-1.0963,3.1534,-4.0609
1.5301,3.0424,5.1667,6.7648,-4.5638,0.54538,6.1203,12.241,9.8584
-0.24902,-0.74796,2.8435,4.0674,-8.1331,4.0582,-0.9961,0.081542,-11.599
-1.0642,1.8294,6.6894,-0.85117,-3.4334,3.6796,-4.2569,8.095,12.482
1.6035,1.6969,6.2823,2.9643,-5.6211,2.5031,6.4138,-13.836,-2.509
1.2347,1.6985,4.4174,3.4659,-3.6894,4.0666,4.9387,15.621,16.743
-0.22963,-0.45849,5.2226,7.6763,-6.0749,7.0939,-0.91851,-17.549,-25.839
-1.5062,1.6537,5.7795,6.3176,-4.3427,3.3073,-6.0246,2.2566,-11.098
-0.44463,-0.029763,5.3847,1.2488,-2.8919,2.7039,-1.7785,-3.2621,0.51672
-0.15594,-0.79289,5.6964,11.099,-8.9594,0.82828,-0.62376,-11.39,-29.688
0.27607,-1.4065,4.8873,2.7458,-8.7348,-3.9691,1.1043,3.5583,-0.017292
-0.26116,3.0756,4.9612,-1.0635,-8.6647,-1.0198,-1.0447,3.5224,4.9628
0.44342,-0.69189,5.0881,0.8079,-3.3028,2.3034,1.7737,14.312,19.02
0.39189,0.65417,4.2103,7.293,-4.1896,-3.4457,1.5676,1.5686,-7.5588
-1.2507,-1.4173,6.423,3.9761,-6.4049,2.8727,-5.0027,5.9763,-3.0183
-0.94796,0.40575,5.0063,7.4443,-2.0019,2.2905,-3.7918,2.6309,-9.5091
-0.74111,-5.4641,5.6865,3.3461,-4.7244,1.4001,-2.9644,14.877,7.9802
-0.50782,-1.1739,4.1451,15.434,-8.1736,2.2057,-2.0313,11.506,-24.091
-0.32058,-1.8529,3.9248,-5.3282,-7.0383,1.0953,-1.2823,0.30653,9.9896
0.012469,-1.0289,4.909,0.92036,-7.7705,0.91178,0.049876,1.4433,1.5979
-3.0292,0.57347,4.7472,2.5789,-3.0902,0.96497,-12.117,17.994,0.38188
-0.45701,0.3493,6.1948,3.4463,-6.2022,4.7178,-1.8281,-2.1947,-4.485
1.2424,4.8888,5.6061,10.281,-7.3438,0.63827,4.9698,8.7799,-3.4655
-1.0667,-0.14355,5.5405,4.0973,-6.1542,-9.5646,-4.2668,-8.5835,-15.289
0.93373,0.49994,3.5551,2.4256,-6.6729,-0.9446,3.7349,-7.4195,-5.2239
0.35032,-2.1386,4.0323,3.343,-3.2941,1.7839,1.4013,8.8278,6.9118
-0.029006,0.045235,5.2021,6.7575,-4.0453,4.8389,-0.11602,6.6831,-1.6559
0.18245,-1.676,4.6521,-0.44714,-4.3954,6.5213,0.72981,10.781,15.126
-1.5651,1.0606,6.2901,5.2541,-4.1684,-2.7659,-6.2602,-6.1319,-14.463
-0.084539,2.7062,6.3412,-4.8251,-4.9141,4.0435,-0.33816,10.38,25.058
1.6039,1.8085,4.4192,2.606,-6.8977,1.9517,6.4158,1.9193,6.2707
0.098348,-0.40124,5.8751,-1.709,-3.9168,0.16651,0.39339,-0.27474,11.458
0.041374,-2.2611,6.3954,-0.26431,-6.6423,1.099,0.16549,17.091,20.327
-0.73417,3.92,5.321,4.4126,-7.1438,0.88764,-2.9367,14.57,2.3968
-0.030814,5.1001,6.6234,-2.6254,-7.1482,1.5614,-0.12325,-22.311,-6.524
0.23235,1.241,6.0624,-1.9449,-3.2609,1.9503,0.92939,3.7649,16.65
0.42639,-0.9798,5.2141,-4.5793,-3.0379,-1.6862,1.7056,-8.3024,11.771
-0.37281,3.3955,5.8768,-8.1426,-8.5177,-3.18,-1.4912,-2.7955,15.646
-0.23645,-0.18531,5.1944,2.2424,-5.2962,4.8631,-0.94582,-6.1425,-5.4881
2.0237,0.060381,4.5851,8.8137,-4.4961,0.12097,8.0948,16.445,10.397
-2.2584,2.7728,5.3585,2.0903,-6.2208,6.6581,-9.0334,12.611,-1.068
2.2294,-1.7704,5.0362,1.8302,-3.478,-2.6967,8.9178,5.7528,18.644
0.33756,-2.9135,4.6354,-2.2337,-4.4911,-1.3766,1.3503,7.2342,16.783
1.0001,1.8414,6.771,10.917,-5.3057,6.6851,4.0002,4.7816,-4.7377
-1.6642,1.8015,5.2213,1.7529,-6.1148,6.6304,-6.6567,7.0398,-1.5095
-0.59003,1.1903,7.7304,9.4701,-3.646,-3.116,-2.3601,2.7129,-8.0301
-0.27806,1.9934,4.7038,4.8099,-3.3014,1.826,-1.1123,-1.585,-6.2019
0.42272,3.1645,5.5643,1.6847,-4.0614,6.3644,1.6909,5.2773,10.2
-1.6702,2.9409,6.5826,8.4107,-5.4796,6.3309,-6.6808,-2.899,-19.616
0.47163,-0.13714,7.7292,7.9122,-3.158,-4.1396,1.8865,-3.7437,-4.5554
-1.2128,2.6199,5.3036,2.4428,-6.8138,7.4735,-4.8514,-2.4974,-9.2327
0.06619,1.3465,4.2097,9.4798,-4.7111,3.6466,0.26476,-0.6813,-15.601
0.65236,-0.011085,5.8034,11.906,-2.2072,1.9094,2.6094,0.28029,-10.931
0.32706,-1.3866,3.6801,2.6719,-5.3794,0.097695,1.3082,25.518,18.79
1.0826,2.2939,4.7262,1.7216,-6.6877,-2.864,4.3305,-12.032,-4.8024
1.0061,0.29275,5.2719,5.0232,-1.1131,1.3801,4.0243,-10.518,-3.7712
-0.65091,1.0929,6.4896,4.7588,-5.4938,-0.02693,-2.6036,2.6606,-3.0688
0.25706,-0.5859,6.4371,7.0376,-4.1168,10.241,1.0282,-0.30611,-4.2141
-0.94438,-2.101,4.9724,1.722,-6.6072,1.7602,-3.7775,-7.1015,-10.32
-1.3218,1.3432,5.9239,6.5756,-4.4248,0.30638,-5.2872,3.4699,-9.4754
0.92483,0.87572,4.6787,8.243,-4.066,0.94388,3.6993,7.7299,-0.65136
4.9849e-05,3.3981,5.6611,3.8877,-4.9909,-1.451,0.0001994,-11.337,-10.492
-0.054919,2.6034,6.9153,3.7665,-4.3478,9.2872,-0.21968,-3.8787,-1.7587
0.91113,3.1066,5.1568,-3.2716,-2.5908,3.5481,3.6445,-12.679,8.9005
0.59458,-0.49775,4.6995,-2.864,-7.8082,1.2996,2.3783,1.0358,10.699
0.3502,-0.87265,4.5,-4.3072,-4.5889,5.4931,1.4008,1.838,16.137
1.2503,-1.5382,5.7165,-3.2214,-8.9824,0.86749,5.001,7.0257,20.784
0.92979,1.996,6.3373,2.2245,-4.9432,0.60901,3.7192,-10.664,-0.60725
0.23976,6.5782,7.1257,-5.0746,-1.139,-1.2265,0.95905,3.1749,27.377
-0.69036,2.4551,5.054,14.23,-3.1177,-1.462,-2.7614,-1.2331,-25.897
-0.65155,-0.54613,5.163,6.6964,-5.0138,7.4182,-2.6062,14.12,-0.16551
1.1921,2.6733,4.3673,-7.3382,-5.6765,4.074,4.7684,3.2675,26.426
-1.6118,-1.2567,6.612,-2.7728,-3.9435,1.3477,-6.4473,-5.1718,2.3881
-0.024462,-1.8489,4.9246,2.464,-2.8862,7.8174,-0.097848,-2.0893,0.35012
-1.9488,2.4349,4.5268,-5.5644,-4.9705,1.0945,-7.7954,-5.1622,1.388
1.0205,-0.55581,7.1842,0.70053,-1.7705,2.1602,4.082,14.59,27.893
0.86172,1.632,5.8099,8.455,-6.6317,-4.6796,3.4469,-4.911,-11.667
0.0011621,3.8131,5.7163,2.1806,-8.9955,2.9011,0.0046483,-15.868,-14.851
